text,sentiment,urgency,confusion
"This topic is covered in Unit 5, when I talk about the specifics of a scientific manuscript. The general guideline is that completed actions (methods, what was found, past research, etc.) should be in the past tense (\We found that\"", \""We mixed the cells\"", \""Smith et al found\""). But anything that is still ongoing should be in the present tense (\""We believe\"", \""Smith et al believe,\"" \""The data suggest\"", \""The table shows\"", etc.).""",1,0,0
"The question to ask is: does musculo and cardio-respiratory performance\ really mean anything more than fitness?""",1,1,1
"yes, that's good too! There may be many ways to edit these examples.",1,0,0
"are the video lectures the same lectures as the ones on coursera?_x0007_I don't have a good internet connection so I have to download the lectures, but the lectures here are quite large. For example the introduction was about 90 Mb here but only 15 Mb in coursera!",1,1,1
"These are some demo edit videos that you can watch if you have time. The captioning may not quite be finished yet, which is why they may not be active for another day. They will give you a sense of how I approach editing a whole essay, and will help you prepare for the peer editing in this course.",1,0,1
"I believe that neonate and newborn mean exactly the same thing, but correct me if I'm wrong!",1,0,1
"Reviewer and editors love good writing! If I'm reviewing a paper and I can't figure what the authors are trying to say, I'm much more likely to recommend rejecting it. I can't judge the paper if I can't understand it. On the other hand, I've never reviewed a paper where my complaint was that the language was over-simplified! ;) So, if I can get scientists to simplify somewhat I'll be happy.",1,0,1
"The topics will be very flexible, so you can write about whatever interests you.",1,0,1
good point! We will update to allow this as an answer.,1,0,1
"I like dropping the \to treat\""!""",1,0,0
I like these edits!,1,0,1
"I'm going to try to convince you to break out of some of these conventions that you've been taught. Many top journals explicitly ask authors to use the active voice and write with verbs, so editors want this!",1,0,0
"I got something similar: _x0007_Brain and spinal cord injuries are the most devastating and expensive  to treat medically._x0007_I feel 'medically' may be important as there are other forms of treatment involved, like surgical treatment. So, it depends on the context.",1,0,1
"Hi, Jessica:_x0007__x0007_I'm Andrés. I'm a journalist working at the Universidad Nacional and EFE news agency. Thanks for your kind greeting. Hope we have a good performance during course. Cordial greeting!",1,0,1
I signed up for this course from Iran and in my current situation it is not possible for me to download 7 videos of 90 MegaBytes every week. I was wondering if it was possible to have to PPT files of each session. Their volume wood be considerably less and therefore I could keep up with the class.,1,1,1
They mean exactly the same thing if the baby is less than 28 days old :),1,0,0
Can 'plays a role' be replaced by 'essential'?,1,1,1
Medical treatment differs from surgical treatment. So I will keep 'to treat medically'.,1,0,0
I usually never mention 'Figure #' in the main text but include it in parentheses at the end of the sentence.,1,0,0
Clinical seizures occur in 0.5-2.3% of the neonates.,1,0,1
"Hello Everyone,_x0007__x0007_I am <nameRedac_<anon_screen_name_redacted>>, a technical writer based in Hyderabad, India. I have enrolled myself for an effective session in regard to scientific writing and learning things from the instructor as well as from the peers. _x0007__x0007_Thanks_x0007_<nameRedac_<anon_screen_name_redacted>>",1,0,1
I can't land the website for the limited network. Thank you all the same!,1,0,1
"Hi everyone!_x0007_I have a problem with quizz 1.3. While my answers were correct, the computer said they were wrong. Can anyone explain me why it could happen?_x0007_Thanks!_x0007_![enter image description here][1]_x0007__x0007__x0007_  [1]: http://",0,1,1
"Hi again,_x0007_I suspect the problem was in the lack of full stop at the end of the sentence",1,0,1
"Hello, I am <nameRedac_<anon_screen_name_redacted>>. I am from Mexico. I work with teenagers as a Spanish teacher._x0007_I am really interested in improving my academic writing skills.",1,0,1
Click on the Progress tab to check if your answers have been recorded._x0007_Cheers,1,0,1
"I agree that \medically\"" should be in the sentence but surgery is a medical treatment. I had in mind alternative treatments that are not recognised as medical such as aquatic therapy.""",1,0,0
"Hello everyone,_x0007__x0007_I am a PhD student in Epidemiology at University of Texas Health Science Center at Houston, Texas (USA). I have done my medical school from India and an MPH from Houston. I am really excited to meet everyone and this has been literally the biggest 'classroom' I have ever 'sat' in! :)_x0007__x0007_I look forward to learning more from each and everyone of you. _x0007__x0007_Regards,_x0007_<nameRedac_<anon_screen_name_redacted>>",1,0,1
"I just think it is a fashion, nowadays they put an impact on writing in active voice instead of passive, which was popular and recommended some time ago - it's a way that it is, _x0007_don't be afraid the passive will be back, the point is to catch up with the moment when it become popular again :)",1,0,1
So did I,1,0,1
I double previous two posts. Please please discuss the assignments in dedicated subforums. Knowing the answer before you even looked once on the tests kinda undermines the whole point of testing.,1,1,1
"I try to not use significantly for describing outcomes of statistical tests, but for effect sizes (I try to use 'statistically different' and am trying not to use 'statistically significant'). So here significantly refers to major.",1,0,1
"in the quiz, we are asked to replace the noun-verb phrase with a suitable verb for _x0007_1) give an analysis_x0007_2) offer a solution_x0007_3) serve as a catalyst_x0007__x0007_the answer offered for all three is explanation, which i think is not correct.",0,1,1
"I have completed all the quizzes tonight (lost a point because I used upper case at the start of the word - seem unfair!) and attempted to do the homework #1. My question is the Self-Assessment allocation of marks. As per the instructions, complete what is being asked of you, submit your response then a model response should be posted. No sign of the \model response' once I submitted each of my answer. When I reviewed my course progress, I received \""0\"" on all my responses. I don't understand. No feedback nor no suggestion of what the model response should be... Please clarify.""",1,1,1
"I guess sometimes the context is really important. I now understand that the correct answer was \lacks\"", but it cannot always be used instead of \""has no\"". For example, we cannot say \""He lacks a sister\"".""",1,0,1
"I think I sometimes write unnecessary words whenever I don´t have a clear idea of what I am writing or when I write without a previous plan. I also think that this situation also happens when I write a verb too far from the subject, because I don´t have the clear idea or maybe I don´t find the correct words in English.",1,0,1
"hei, learners,, I am a Phd students in Psychology from India. I have just finished the first chapter. It's amazing. Never thought about writing this way. I am looking forward to more konwledge and sharing from all of you.",1,0,1
"What about psychological therapies and the counselling of patients. These came to my mind while editing and I omitted the word 'medically', but kept the words 'to treat'. This kind of completes the sentence.",1,1,1
"The sentence would become: \Besides preventing cancer, P53 also is essential in ageing, differentiation, and fertility.\"" You here replace 'plays roles' by 'is essential'. This phrase is just as long, but has a different meaning. Unless you know that P53 is, in fact, *essential* for the described processes, I would stick to 'plays roles'.""",1,0,0
"First, I think the discussion board might not be the correct place to discuss whether certain answers of quizzes are correct before the submission deadline has passed. There are probably still people who need to take this quiz. Second, I have made this quiz and explanation was not an answer for any of the questions you mention.",1,0,1
"Hello,_x0007__x0007_Is it possible to see the rigth answers for the pre-course assessment?_x0007__x0007_Thx!",1,1,1
click submit then self assess the ques by giving suitable point and then final submit...,1,0,1
"I find the posted 2 units really slow for both viewing & downloading. However, I've found previous sessions of this very course by Dr. <redacted>,provided at www.coursera.org(https://class.coursera.org/sciwrite-2012-001/lecture/index) ._x0007__x0007_I was wondering if the same material are given this time. If so, I could download the material from coursera, which would way faster. Thanks!",1,1,1
