text,sentiment,urgency,confusion
lecture on bias-variance tradeoff_x0007_http://www.youtube.com/watch?v=zrEyxfl2-a8,1,0,1
"Hi, I'm <nameRedac_<anon_screen_name_redacted>> from Toronto, Canada. I have a background in software engineering and am currently working on a cancer genomics project.",1,0,1
"Let's say you have a high test error and you would like to reduce it._x0007_So you should compare test error with train error._x0007__x0007_1. If train error is high, you have high bias. It is also known as underfitting. It means you are using too simple (not flexible) model. So you should try to use more complex (flexible) model. _x0007_For example, you have high bias if you are trying to fit quadratic function with linear regression._x0007__x0007_2. If train error is low, then you have high variance. It is also known as overfitting. It means you are using too complex (flexible) model. So you should try to use more simple (not flexible) model. _x0007__x0007_Also, you should definitely have a look at https://class.coursera.org/ml-003/lecture/62",1,0,0
MSE in relation to shrinkage._x0007_http://demotrends.wordpress.com/2013/09/04/the-bias-variance-tradeoff-what-it-means-for-quantitative-researchers/,1,0,1
One more thankful student of this great course!,1,0,1
"Nice tool, specially when having slow connection.",1,0,1
"The textbook and the lectures have a very specific definition of bias:_x0007__x0007_![bias][1]_x0007__x0007_Does this definition capture the other forms of statistical bias (sample bias, omitted-variable bias, reporting bias, exclusion bias, analytical bias)? _x0007__x0007_http://en.wikipedia.org/wiki/Bias_(statistics)_x0007__x0007__x0007_  [1]: https://edx-west-uploads.s3.amazonaws.com/1<phoneRedac><phoneRedac>97.png",1,1,1
ooooh felt so good getting it right. The real difficulty is in trying to understand what it's asking for!,1,0,1
nice,1,0,1
I'm having the same problem. Video not available is the message I'm getting. I'm using chrome browser.,0,1,1
<nameRedac_<anon_screen_name_redacted>> <nameRedac_<anon_screen_name_redacted>> from Bangalore,1,0,1
Nice answer.,1,0,1
This helped tremendously. It's just very hard to understand the question if you're not used to the math.,1,0,1
Hi There... i am from Bangalore...,1,0,1
Great +1,1,0,1
Chrome Version 32.0.1700.76 m,1,0,1
"Thanks Dmitri, it worked for me.",1,0,1
"Buenas tardes a todos. Nos quedamos aqui. He intentado entrar en la comunidad r-hispano y la verdad es bastante rollo, además has de enviar un mail para que te den una contraseña... etc. Yo creo que mejor aqui.",1,0,1
> The deadline for completing all the requirements to get your Statement of Accomplishment is March 21.,1,0,1
cool,1,0,1
Thanks :),1,0,1
"I do not think that's the case. In wikipedia $y$ is just some function. Here we think of $y$ more precisely - $y$ is a function (a sum actually) of some other function ($f(x)$) and independent random variable ($epsilon$)._x0007__x0007_If we won't use that assumption, than we'll get same result that are on wikipedia._x0007__x0007_But if we use that assumption, than we are getting more precise representation of $operatorname{MSE}$._x0007__x0007_I think it does not matter if we consider only ${x_0, y_0}$ or all of the points. Calculations would be the same.",1,0,1
"Hello world¡¡ My name is <redacted> <redacted> from Spain, <redacted: [Spanish Town]>. I am engineer and now like many spanish people i am unemployed, and machine learning seems very interestring...",1,0,1
"Me too, please allow us to download thank you.",1,1,1
"Oh, I see your problem now. Well, I suppose you could either delete the \still transitioning\"" pages from the PDF prior to printing (many PDF readers let you do this), or print the PDF in carefully-selected ranges that avoid the pages you don't want. Still somewhat time-consuming, but at least you're conserving paper and ink.""",1,0,1
Bangalore it is.,1,0,1
Hej Dan!_x0007_Roligt att se någon från Sverige här! Mina hälsningar till Stockholm :) Själv kommer jag dit om en månad // <nameRedac_<anon_screen_name_redacted>> från Moskva,1,0,1
How does  higher the flexibility of model reduces the bias and increases the model variance?,1,1,1
"Hi, Im <nameRedac_<anon_screen_name_redacted>> and Im from Colombia, and I was living two years in Argentina; Im environmental and Sanitary Egieener, and I was doing a master about Water Management in Argentina. Actually Im working in my country.  Guys Good luck to everyone, and nice to meet u.",1,0,1
"Maxed out the volume, tried different browsers.  Still no luck.  Fortunately the text of the lecture is provided so I am reading that, but it would be nice to get the audio.  I can hear the lectures on YouTube, but they are not all there.",0,1,1
"Thanks, smgross. I didn't even notice the page numbers on the slides.",1,0,1
Final answer is counted.,1,0,1
"Hats (\^\"") are generally used to represent fitted values.  For example, $hat{f}(x)$ is our fitted regression function (as opposed to the true regression function $f(x)$).""",1,0,1
Same with me. No clue how to solve this problem.,0,1,1
I can not open the R sessions chapters. Is anyone else having this problem?,0,1,1
"Is R code available for all figures, images in the book \An Introduction to Statistical learning\"" ? For example for FIGURE 2.3. etc....""",1,1,1
"I am really excited about the course._x0007_I am a great fan of ESL so taking a course based on its contents taught by its authors is just, uah!!!_x0007_Thanks for the initiative",1,0,1
Mine are opening just fine. You do need R installed on your system for these to open up though (these are code documents...),1,0,1
I would think that in general variance is worse for inference simply because more bias and less variance usually means a simpler model.  For prediction you'd probably want as much variance as still yields good results on the test data.,1,0,1
"Yeah, me too. Coursera makes this easy. Why not here?",0,0,1
"???????, ??? ??? ??? ?????! ???? ????? ???? ,)_x0007_?? ????? Coursera ????? ???????? ?????? ? FB, ???????? ? ???????????? ???????? :)_x0007_??????????? ?????? ???????, ?? ??? FB ??????? ??????? ???????? ????-?? ? ??????..._x0007_?????? ? ???? ???-?? ? ???????????._x0007__x0007_??????????, ???, ??? ??????? ??? ?????? ???????? ???? :) <nameRedac_<anon_screen_name_redacted>> <nameRedac_<anon_screen_name_redacted>>",1,0,1
"Guys, Thanks a lot !!! Never thought these boards were any useful. How wrong I was. Much appreciated.",1,0,1
Hi !_x0007__x0007_As many I would like to be able to download the video lectures along with the subtitles. Thanks in advance._x0007__x0007_Cheers !,1,1,1
"Hola todos,_x0007__x0007_Un gusto acoplarme al grupo, soy de La Paz - Bolivia. Sea en r-hispano o aqui,  estoy dentro.",1,0,1
Thank you. Looking forward to fortifying old learning and learning anew.,1,0,1
"I've posted an announcement in the Google Group regarding tomorrow's meetup:_x0007__x0007_https://groups.google.com/forum/#!topic/austin-statistical-learning-mooc-meetup/E-EpvKmPXJE_x0007__x0007_Please join the Google Group for further communication._x0007__x0007_Thanks,_x0007__x0007_<nameRedac_<anon_screen_name_redacted>> <nameRedac_<anon_screen_name_redacted>>",1,0,1
"While I wouldn't put it the same way as the anonymous poster, I too dislike the questions he or she refers to. The true/false one is particularly annoying. It puts the student who understands the material to the guess: is this a trick question or not? Are they testing that I know the difference between supervised learning (predict something) and unsupervised learning (cluster), or are they testing that I know that prediction isn't the only goal of supervised learning? _x0007__x0007_If they want me to show them that I know what supervised learning is, and I say FALSE, they're going to tell me I'm overthinking and I'm a smartass. If they want me to know that there are more possible goals than just prediction, and I answer TRUE, they're going to tell me that I'm simpleminded and don't realize that prediction is just one possible goal of supervised learning. I have to read the mind of the test creator to know which way to answer._x0007__x0007_I hate it when I have to do mindreading to answer a quiz question. It doesn't make any difference here in the scheme of things, because I get five tries to guess which of the two answers is right, but still. This is a poor question.",0,1,1
